,a,b
2690,0.38411741852174697,1
2691,0.08319730477098886,1
2692,0.9445920496119716,4
2693,0.6066511999829612,4
2694,0.8841898562169794,4
2695,0.8974491094915084,4
2696,0.46509053923318033,1
2697,0.9296660244741296,4
2698,0.7931604993860123,4
2699,0.29443196746079714,1
2700,0.8979286146039904,4
2701,0.38825081072975465,1
2702,0.3853486765308146,1
2703,0.3335355086152758,1
2704,0.3209756138375518,1
2705,0.6094120149766963,4
2706,0.486733340346472,1
2707,0.9328404615108438,4
2708,0.6116426262331559,4
2709,0.014679533858212301,1
2710,0.9335515239662296,4
2711,0.5102883627469268,4
2712,0.10932116792854074,1
2713,0.5357426254206439,4
2714,0.25659971226246914,1
2715,0.5740538116266626,4
2716,0.70163601166388,4
2717,0.38813334554341483,1
2718,0.7397244082483594,4
2719,0.061008160086914454,1
2720,0.39254027661335433,1
2721,0.006891352803895634,1
2722,0.9485848813100298,4
2723,0.2674377621230647,1
2724,0.14523917057133728,1
2725,0.7480485090281606,4
2726,0.0531683281341252,1
2727,0.1664603777308914,1
2728,0.7276524600573102,4
2729,0.959308350102307,4
2730,0.5700266585462276,4
2731,0.30026220035381546,1
2732,0.07875498838131256,1
2733,0.9748441240437503,4
2734,0.12290853217139475,1
2735,0.29888124704336194,1
2736,0.1527624525709842,1
2737,0.6765663307151563,4
2738,0.024395583063382964,1
2739,0.4451491325659538,1
2740,0.27118389376135776,1
2741,0.6931394542901407,4
2742,0.01945262166438133,1
2743,0.35286120260807696,1
2744,0.576042840459609,4
2745,0.8816122003016971,4
2746,0.3961463269953166,1
2747,0.2459691505290008,1
2748,0.41143294825737875,1
2749,0.08594548849852945,1
2750,0.1447930441536207,1
2751,0.9159149680891275,4
2752,0.1326130575000518,1
2753,0.3948345900972978,1
2754,0.8886560098804425,4
2755,0.23123375283542802,1
2756,0.31742324992866133,1
2757,0.19798483982316784,1
2758,0.9808578950036005,4
2759,0.8565648480451993,4
2760,0.4864012964422396,1
2761,0.9996294145202472,4
2762,0.4530016028862627,1
2763,0.2967723822544063,1
2764,0.08771111493217854,1
2765,0.011526784713931204,1
2766,0.7652354537563766,4
2767,0.5787516775106583,4
2768,0.5489422035461584,4
2769,0.6455458670695262,4
2770,0.9059916096726917,4
2771,0.4652517150708465,1
2772,0.25990539868617935,1
2773,0.679332224294903,4
2774,0.8467424068959157,4
2775,0.3313599258533326,1
2776,0.3011886885954975,1
2777,0.40892484529556383,1
2778,0.029573565227806187,1
2779,0.8019321594996816,4
2780,0.5775425371337433,4
2781,0.5735388168691979,4
2782,0.9792332948043794,4
2783,0.4825124243454587,1
2784,0.8836611692031237,4
2785,0.9452330498119242,4
2786,0.9481214210359257,4
2787,0.7249630912528474,4
2788,0.5692711697382424,4
2789,0.8960531490116983,4
2790,0.13338158730464444,1
2791,0.24587954919765098,1
2792,0.6532118436356797,4
2793,0.1283473576083881,1
2794,0.9724525240440376,4
2795,0.33084039932114084,1
2796,0.3687598120554608,1
2797,0.6279244238972211,4
2798,0.4777589816054171,1
2799,0.5368923659489581,4
2800,0.05332362596853524,1
2801,0.5822205911047107,4
2802,0.46461309636104864,1
2803,0.7736273607435323,4
2804,0.475803714381404,1
2805,0.3769464866070843,1
2806,0.6099754716408887,4
2807,0.9714123795694917,4
2808,0.3802730542840893,1
2809,0.006386223937171032,1
2810,0.07498247410833203,1
2811,0.8719018249325161,4
2812,0.5685716786667404,4
2813,0.3162394637976549,1
2814,0.43028513882615926,1
2815,0.2466998745928668,1
2816,0.8657268551062057,4
2817,0.1398057912330143,1
2818,0.6700143320428342,4
2819,0.47880253959484953,1
2820,0.06326613317738694,1
2821,0.8687478693980276,4
2822,0.6743724455306754,4
2823,0.12648010906291207,1
2824,0.9976157023336508,4
2825,0.793739291869214,4
2826,0.5805270493180292,4
2827,0.27734368271315835,1
2828,0.16175992637671988,1
2829,0.8867305456066068,4
2830,0.8435139778756903,4
2831,0.24373905453359102,1
2832,0.44607935304862667,1
2833,0.0453056520540871,1
2834,0.6079338239365283,4
2835,0.3982384253929887,1
2836,0.0565368042672556,1
2837,0.5875546859712135,4
2838,0.15904229132890857,1
2839,0.3196701229422143,1
2840,0.09198891839846246,1
2841,0.03065618102566159,1
2842,0.08575434420157202,1
2843,0.5371014356479836,4
2844,0.4920200104787392,1
2845,0.8591167448325138,4
2846,0.10998693595405407,1
2847,0.3209886619848277,1
2848,0.5354012769310668,4
2849,0.9440656061714521,4
2850,0.8509627405824342,4
2851,0.0008507618890856161,1
2852,0.9047970955357931,4
2853,0.013383418700586569,1
2854,0.19624946520918152,1
2855,0.8451176783575126,4
2856,0.46260563040748226,1
2857,0.7583946547554371,4
2858,0.6807143992669288,4
2859,0.003052084040275682,1
2860,0.03894487527415058,1
2861,0.8041838934400902,4
2862,0.4815746807842237,1
2863,0.5003823521677954,4
2864,0.006326022591531033,1
2865,0.14622696416858505,1
2866,0.6282304801430313,4
2867,0.8210299856387133,4
2868,0.5731010269043241,4
2869,0.018584029873523367,1
2870,0.8214634596083918,4
2871,0.4999069464473017,1
2872,0.7277513430280859,4
2873,0.5393346094873249,4
2874,0.433627693901824,1
2875,0.845796454972426,4
2876,0.4570791818424995,1
2877,0.5618813830099891,4
2878,0.8079368598304517,4
2879,0.32363064840075795,1
2880,0.11411209639056075,1
2881,0.64784185053121,4
2882,0.4657275932670959,1
2883,0.37497674319024965,1
2884,0.28745949781903457,1
2885,0.19770182331507313,1
2886,0.2852371356398238,1
2887,0.4774662652294783,1
2888,0.6650817869711847,4
2889,0.8422602715196061,4
2890,0.27626234304923825,1
2891,0.7753067868627563,4
2892,0.3573391235148532,1
2893,0.6958168494994824,4
2894,0.5876240894597637,4
2895,0.1999815639378243,1
2896,0.9267252973604667,4
2897,0.6998400442555861,4
2898,0.7620416541001849,4
2899,0.8541042019256946,4
2900,0.6992108472601417,4
2901,0.1386540928968728,1
2902,0.1592624439035073,1
2903,0.22818480932294327,1
2904,0.9252260489833617,4
2905,0.31253662942834104,1
2906,0.3681986915810703,1
2907,0.32071809637243964,1
2908,0.22166886962178667,1
2909,0.3512555555060344,1
2910,0.9377000233747966,4
2911,0.5073873283244607,4
2912,0.9179274837390674,4
2913,0.6874271554221589,4
2914,0.14136500012452224,1
2915,0.8618354877026246,4
2916,0.2587939768263088,1
2917,0.4165053034598881,1
2918,0.8424650552797057,4
2919,0.9770695252803865,4
2920,0.6271537838061392,4
2921,0.22730924596431512,1
2922,0.9502216692411005,4
2923,0.11357685511190874,1
2924,0.6946371336678455,4
2925,0.9590262946083327,4
2926,0.9609662838509223,4
2927,0.18607430803607816,1
2928,0.5404082095744381,4
2929,0.9421837949368145,4
2930,0.5541899117144798,4
2931,0.9494333276311404,4
2932,0.1975769284009874,1
2933,0.230853045436044,1
2934,0.10437215411961964,1
2935,0.8325223961501222,4
2936,0.020772083370204975,1
2937,0.005717117998812471,1
2938,0.1813284397428223,1
2939,0.6331129863717417,4
2940,0.3392340413481246,1
2941,0.6406577343705667,4
2942,0.2831166199535057,1
2943,0.7123050279390274,4
2944,0.6067149186892996,4
2945,0.8498926326161169,4
2946,0.5471032110518783,4
2947,0.9105278268060043,4
2948,0.08086989750161533,1
2949,0.4008494275316208,1
2950,0.9616337631999693,4
2951,0.033727454408105983,1
2952,0.44919084283393285,1
2953,0.6290549396753619,4
2954,0.875015081395898,4
2955,0.8939813967281995,4
2956,0.8736529250063804,4
2957,0.04925000598139617,1
2958,0.27313791086017947,1
2959,0.9675045361487388,4
2960,0.08056241276921638,1
2961,0.08763988329658079,1
2962,0.12237728120749436,1
2963,0.63269543637,4
2964,0.5979644734893195,4
2965,0.8840270472928264,4
2966,0.7570180066208213,4
2967,0.9169722836563833,4
2968,0.06915920210529136,1
2969,0.16093232092611043,1
2970,0.54067146271436,4
2971,0.7594195880558234,4
2972,0.6337157272804481,4
2973,0.3536566159334039,1
2974,0.6967685728185464,4
2975,0.07773003738848161,1
2976,0.4457690575116653,1
2977,0.36953094548010335,1
2978,0.4327654695751221,1
2979,0.23638584002202878,1
2980,0.6509817865882576,4
2981,0.3770274762903615,1
2982,0.03955392904356503,1
2983,0.29924081110931744,1
2984,0.5099013080013878,4
2985,0.3562195332166579,1
2986,0.004163060380379058,1
2987,0.08799383161939633,1
2988,0.15946985823866222,1
2989,0.6253216833785086,4
2990,0.8696713089484449,4
2991,0.348877296740275,1
2992,0.7483256024829193,4
2993,0.2714252462682549,1
2994,0.6418141183816491,4
2995,0.8388704318895585,4
2996,0.7115092999336978,4
2997,0.48995295796397087,1
2998,0.8106306363274275,4
2999,0.8196738120305009,4
3000,0.14800551194000922,1
3001,0.4145113324356251,1
3002,0.23477204443459654,1
3003,0.008228571149922814,1
3004,0.575324455964856,4
3005,0.503326302012466,4
3006,0.3582434889049486,1
3007,0.5929063328659591,4
3008,0.9455157706476702,4
3009,0.7150862829866959,4
3010,0.6836092299177506,4
3011,0.21052861400915424,1
3012,0.18793106478584554,1
3013,0.36013881787937807,1
3014,0.01046011859519691,1
3015,0.5010808060158629,4
3016,0.6872314018367814,4
3017,0.5375915859763575,4
3018,0.1253478899672993,1
3019,0.18464451444679664,1
3020,0.0006379498647529624,1
3021,0.8279532240811921,4
3022,0.6745360014337988,4
3023,0.16597224177259196,1
3024,0.3343977616272712,1
3025,0.3996448714441292,1
3026,0.12579462313754441,1
3027,0.46899115413934334,1
3028,0.8681167510559437,4
3029,0.044250108986341186,1
3030,0.27106671572437424,1
3031,0.5534627359295466,4
3032,0.07355658444788205,1
3033,0.6727113769905672,4
3034,0.8333959012670095,4
3035,0.09516971774267047,1
3036,0.8577476154379988,4
3037,0.9452616008823176,4
3038,0.9593379716489768,4
3039,0.2655903564163181,1
3040,0.587964232483949,4
3041,0.42575458038861813,1
3042,0.18460640131594175,1
3043,0.7869094245122437,4
3044,0.7996522663684472,4
3045,0.7076198042886672,4
3046,0.07254475732345123,1
3047,0.862935023592059,4
3048,0.11233194855507134,1
3049,0.24441113223670585,1
3050,0.1667471205886002,1
3051,0.7221387178910982,4
3052,0.9864829283117884,4
3053,0.8897098626172023,4
3054,0.7983438008857935,4
3055,0.7030329155463597,4
3056,0.3905726119567181,1
3057,0.7963547274415516,4
3058,0.3541564977150158,1
3059,0.39172221529778894,1
3060,0.6660497556108192,4
3061,0.49077751015122273,1
3062,0.4524873414650077,1
3063,0.6634318371685279,4
3064,0.7448146951947555,4
3065,0.20463576449970267,1
3066,0.6114885786673319,4
3067,0.09431267846450442,1
3068,0.23601400614180168,1
3069,0.17601053368267294,1
3070,0.6566972237769916,4
3071,0.7732708454129884,4
3072,0.14012598095553408,1
3073,0.07704176601737345,1
3074,0.2086990782479341,1
3075,0.8456483964111275,4
3076,0.5466728390015845,4
3077,0.09636316330806238,1
3078,0.37066726036493336,1
3079,0.5021723877850425,4
3080,0.03839006016836333,1
3081,0.7212200045486656,4
3082,0.39636816969412547,1
3083,0.16215891071925914,1
3084,0.501724509390552,4
3085,0.37373713104389006,1
3086,0.4637685670748032,1
3087,0.3839428294337437,1
3088,0.9676953480706427,4
3089,0.48679216785939805,1
3090,0.9272225830043369,4
3091,0.6925531585811602,4
3092,0.37025912882810386,1
3093,0.7869486579932988,4
3094,0.9180369225817154,4
3095,0.6104113894527005,4
3096,0.17436296257230355,1
3097,0.9283681299130347,4
3098,0.9419574139374608,4
3099,0.20114163467194646,1
3100,0.617120491523322,4
3101,0.580752716904285,4
3102,0.5357462989981763,4
3103,0.729808575465788,4
3104,0.20754107747654593,1
3105,0.7258128287881077,4
3106,0.28461625961739345,1
3107,0.40757423595909115,1
3108,0.4000595440086637,1
3109,0.9169677205001044,4
3110,0.9469405141121625,4
3111,0.6175629953299746,4
3112,0.3214582536445926,1
3113,0.4165250112929141,1
3114,0.5649976823531613,4
3115,0.802277726994744,4
3116,0.4754084595239666,1
3117,0.772998609357552,4
3118,0.27994923281408235,1
3119,0.2846311493110162,1
3120,0.29882747486972705,1
3121,0.3376254867158427,1
3122,0.22871578621735456,1
3123,0.8927649875851899,4
3124,0.534872705499782,4
3125,0.684587451884398,4
3126,0.0216015657971228,1
3127,0.8337957554802176,4
3128,0.014805278091039153,1
3129,0.9281739074950843,4
3130,0.8042033334826919,4
3131,0.3386165082966328,1
3132,0.842157759367688,4
3133,0.997799225503369,4
3134,0.6562267939383581,4
3135,0.8145066294891993,4
3136,0.780810089524433,4
3137,0.8390910261576339,4
3138,0.7115092194524851,4
3139,0.29064297836363173,1
3140,0.5792864844891045,4
3141,0.835952018802802,4
3142,0.4336796429668902,1
3143,0.9608000661670792,4
3144,0.9046162816355394,4
3145,0.6577364778011195,4
3146,0.5820466745200146,4
3147,0.23312849360360133,1
3148,0.1604262340570286,1
3149,0.2056964229366467,1
3150,0.28950004120570305,1
3151,0.9106832371312138,4
3152,0.3776950331421114,1
3153,0.2541875626277378,1
3154,0.7027406002080018,4
3155,0.15996791287397139,1
3156,0.7699615918518319,4
3157,0.5207727975454717,4
3158,0.2277285950483765,1
3159,0.3224687181321596,1
3160,0.8540731899936049,4
3161,0.9433873600856935,4
3162,0.9812667835501503,4
3163,0.7451283554964858,4
3164,0.3420443134504644,1
3165,0.7378947687564976,4
3166,0.7055584349571362,4
3167,0.2442952419516503,1
3168,0.48774449411302856,1
3169,0.9134706976641978,4
3170,0.6954917997829471,4
3171,0.6681960264519421,4
3172,0.7913903262220859,4
3173,0.5213061548643979,4
3174,0.39492392291470446,1
3175,0.7792516675828178,4
3176,0.9354825272715798,4
3177,0.5831238661024561,4
3178,0.9726501467847635,4
3179,0.5960416716738682,4
3180,0.7871551047281179,4
3181,0.6323578896586479,4
3182,0.29518502589819595,1
3183,0.44598229268592426,1
3184,0.9355204595612197,4
3185,0.25108728701805305,1
3186,0.6824002288132617,4
3187,0.07705185434274175,1
3188,0.7724308095411977,4
3189,0.5919264890357511,4
3190,0.33127897435572584,1
3191,0.7539198717753626,4
3192,0.41760318029977195,1
3193,0.8265503619215345,4
3194,0.3209250281595599,1
3195,0.5516920411325837,4
3196,0.4489737928036297,1
3197,0.3948072537528837,1
3198,0.8596081945273061,4
3199,0.5076388669248453,4
3200,0.7781211660992217,4
3201,0.9549827039745074,4
3202,0.7112593660697181,4
3203,0.9674282186188802,4
3204,0.26286955751435215,1
3205,0.8077566458581037,4
3206,0.8363287294797367,4
3207,0.43956179990800637,1
3208,0.8287719594561527,4
3209,0.6425989774239895,4
3210,0.15966335648740326,1
3211,0.4254406659732539,1
3212,0.2375503234199965,1
3213,0.021998505721492423,1
3214,0.8551502664859825,4
3215,0.7021360782585373,4
3216,0.7825898405905871,4
3217,0.029372250894988183,1
3218,0.5724694849754459,4
3219,0.024872890272272907,1
3220,0.32704624939039373,1
3221,0.4666689565278149,1
3222,0.1219171521499306,1
3223,0.16115894036551748,1
3224,0.14814117622064682,1
3225,0.7427611265455893,4
3226,0.5562337731865212,4
3227,0.6283128517647567,4
3228,0.5987758821447343,4
3229,0.16394581606936665,1
3230,0.8985726211344335,4
3231,0.02011722771456448,1
3232,0.09584307160592465,1
3233,0.715653631793317,4
3234,0.956543335309444,4
3235,0.3447558106159432,1
3236,0.4014542128985964,1
3237,0.8412003681296658,4
3238,0.9139636352313363,4
3239,0.7570217182237843,4
3240,0.5806370830478648,4
3241,0.8352294595472503,4
3242,0.14830816914547562,1
3243,0.6581000834963218,4
3244,0.45295751241091253,1
3245,0.2198813090341626,1
3246,0.986151987751475,4
3247,0.0011354627049283694,1
3248,0.6638647863398157,4
3249,0.9817882757054732,4
3250,0.24806588687636488,1
3251,0.730516431039078,4
3252,0.7320201609615679,4
3253,0.7493429157713193,4
3254,0.47123898790462526,1
3255,0.22706511094829873,1
3256,0.8649053988883378,4
3257,0.7717768326266686,4
3258,0.06961575930431385,1
3259,0.8988538949275788,4
3260,0.14410840293812754,1
3261,0.8054249059312648,4
3262,0.8025047818028167,4
3263,0.6665712891109565,4
3264,0.9354547981251093,4
3265,0.17253664409591662,1
3266,0.5765258647263715,4
3267,0.7828074422677924,4
3268,0.468809405260621,1
3269,0.05335625465054572,1
3270,0.04081895570593086,1
3271,0.8386043310527375,4
3272,0.8470594459263003,4
3273,0.08612505885341681,1
3274,0.9157938576110319,4
3275,0.7342363159174107,4
3276,0.2959256904745603,1
3277,0.4622397075619581,1
3278,0.1587347917196592,1
3279,0.20733215448562914,1
3280,0.8803586383621285,4
3281,0.8174544604307753,4
3282,0.3055485533405601,1
3283,0.89119427109166,4
3284,0.7267253643861732,4
3285,0.6600629978258757,4
3286,0.8043508906501833,4
3287,0.45765744837788147,1
3288,0.32167184483743505,1
3289,0.37492243238969525,1
3290,0.35832802348875614,1
3291,0.403454172283625,1
3292,0.7602053067217011,4
3293,0.18259985967959136,1
3294,0.3313424388499733,1
3295,0.7009225243903667,4
3296,0.7756500805725601,4
3297,0.7392195749605162,4
3298,0.15119583997707442,1
3299,0.2658646171863378,1
3300,0.8423012750939606,4
3301,0.6200385062249505,4
3302,0.7666780735562283,4
3303,0.9360180769263975,4
3304,0.23494824851720275,1
3305,0.7671032277475571,4
3306,0.47276620440990624,1
3307,0.32680748186263664,1
3308,0.6783952890349129,4
3309,0.3898346318531202,1
3310,0.4912718252893171,1
3311,0.7805112566151372,4
3312,0.8436388654306247,4
3313,0.29634036938363684,1
3314,0.7058098006932468,4
3315,0.9129373174645193,4
3316,0.7574123961015301,4
3317,0.5707849425920941,4
3318,0.28874738612144135,1
3319,0.3859253316022797,1
3320,0.30471665329331665,1
3321,0.9568039477445607,4
3322,0.06283460782886419,1
3323,0.18149050795450083,1
3324,0.1733382384268246,1
3325,0.07706794058735478,1
3326,0.7546776706880002,4
3327,0.8051734510305399,4
3328,0.03746877463040754,1
3329,0.4935416849341766,1
3330,0.3226612877415169,1
3331,0.3776562146796365,1
3332,0.5833029680986477,4
3333,0.2127273347473172,1
3334,0.06792909772732525,1
3335,0.12043457252552336,1
3336,0.04383853646228231,1
3337,0.8374147469666225,4
3338,0.5005570476054269,4
3339,0.8014395106476587,4
3340,0.07770538679341066,1
3341,0.544587410408179,4
3342,0.5825086607066573,4
3343,0.8721897469669828,4
3344,0.6824265426281,4
3345,0.8604154473714012,4
3346,0.8621756884385079,4
3347,0.258292896614973,1
3348,0.5046691743704863,4
3349,0.15696768853475973,1
3350,0.9495658011451384,4
3351,0.7396031549004172,4
3352,0.5172203241104744,4
3353,0.860280672783753,4
3354,0.25376874892553836,1
3355,0.02887095727864708,1
3356,0.4721748744809816,1
3357,0.8787181834010964,4
3358,0.06810525119141686,1
3359,0.6570472101206657,4
3360,0.15698881765353634,1
3361,0.7945369424169126,4
3362,0.6399967229143623,4
3363,0.25938069621324455,1
3364,0.35461303290947854,1
3365,0.75400195103737,4
3366,0.4661347129497754,1
3367,0.33702875580901737,1
3368,0.5959202361280477,4
3369,0.12393710670795322,1
3370,0.4406119074445157,1
3371,0.32189494939204844,1
3372,0.3737713264458712,1
3373,0.3318018009384619,1
3374,0.8276807844635284,4
3375,0.5373376327852621,4
3376,0.6085443928422678,4
3377,0.027162110787945504,1
3378,0.01716578011915415,1
3379,0.5313273305879848,4
3380,0.06095718695210395,1
3381,0.6055285506977366,4
3382,0.01713273933052817,1
3383,0.3228780103402098,1
3384,0.47593780376662687,1
3385,0.15193592457380756,1
3386,0.5914526505383696,4
3387,0.9642882610949934,4
3388,0.6586165197838776,4
3389,0.8912558318331377,4
3390,0.7015140541029208,4
3391,0.035784515333916356,1
3392,0.5718380906363348,4
3393,0.7519984135128313,4
3394,0.8738922651617301,4
3395,0.23325504466165103,1
3396,0.6690002835352329,4
3397,0.8991591881812506,4
3398,0.49961485636079384,1
3399,0.9696295457501521,4
3400,0.834020423746196,4
3401,0.4172316061535901,1
3402,0.9717646175465549,4
3403,0.43433147990900134,1
3404,0.6677528621896718,4
3405,0.4094159917107477,1
3406,0.6070452607527919,4
3407,0.5619220713420665,4
3408,0.27960832571102456,1
3409,0.9165889181791564,4
3410,0.916097385641979,4
3411,0.02853893231101634,1
3412,0.37230174497263324,1
3413,0.03826520077006301,1
3414,0.6915308908942939,4
3415,0.7263586784102557,4
3416,0.5829951025211159,4
3417,0.4840551262933389,1
3418,0.04634407975452648,1
3419,0.5134388313256095,4
3420,0.642714029774283,4
3421,0.3083107330601872,1
3422,0.8813488365179152,4
3423,0.8854598104000542,4
3424,0.26559227726826906,1
3425,0.6772040474610967,4
3426,0.23897384815418854,1
3427,0.485291059242863,1
3428,0.22848458662092108,1
3429,0.7546579475828366,4
3430,0.19867418084324218,1
3431,0.9165638322647941,4
3432,0.51702913928963,4
3433,0.4240469133122132,1
3434,0.10133632084636568,1
3435,0.4115023615701554,1
3436,0.9522792505602611,4
3437,0.008246807000157452,1
3438,0.6289696277230252,4
3439,0.06995031567202092,1
3440,0.8525862802761318,4
3441,0.3493735262654484,1
3442,0.6200263637376766,4
3443,0.17720343290382212,1
3444,0.4065236966794322,1
3445,0.6730141999981829,4
3446,0.9047952134345788,4
3447,0.4679094807679889,1
3448,0.5745233596451704,4
3449,0.8765121713188799,4
3450,0.7782929555340912,4
3451,0.5920851920835738,4
3452,0.5299413822891191,4
3453,0.41020348457053235,1
3454,0.3853739696422709,1
3455,0.3399293659061521,1
3456,0.4019637001937725,1
3457,0.09765336768958854,1
3458,0.36489653719427406,1
3459,0.9642684029058846,4
3460,0.9177042662190863,4
3461,0.1660666999601561,1
3462,0.08236807612750852,1
3463,0.4730545571782977,1
3464,0.631605809749436,4
3465,0.22405251795831083,1
3466,0.8922720304250628,4
3467,0.47131909581695797,1
3468,0.22142770205388274,1
3469,0.5218924933662894,4
3470,0.9444639675737646,4
3471,0.23260920812426533,1
3472,0.27349729685924684,1
3473,0.2243789604689609,1
3474,0.6401698317590202,4
3475,0.2818459787214551,1
3476,0.16382021024074744,1
3477,0.5196692178452771,4
3478,0.08103367603964629,1
3479,0.9970158113329286,4
3480,0.20411865698846055,1
3481,0.5792724504944123,4
3482,0.8368955878830056,4
3483,0.7863716892051595,4
3484,0.007739251049136087,1
3485,0.6939989975774776,4
3486,0.40692721772378726,1
3487,0.5329601122458221,4
3488,0.9356012908614527,4
3489,0.16567470464018397,1
3490,0.36146301916646817,1
3491,0.7254488756674247,4
3492,0.5450417634517375,4
3493,0.6085495788870011,4
3494,0.7880434056960076,4
3495,0.5502469624566725,4
3496,0.7717527414037977,4
3497,0.4874202350578746,1
3498,0.5729681088999784,4
3499,0.19527141178217688,1
3500,0.10002187999897594,1
3501,0.39506770556714,1
3502,0.9104369632403634,4
3503,0.04408687458459759,1
3504,0.4635266095366284,1
3505,0.5030068870387457,4
3506,0.13522217786104107,1
3507,0.06529858295410107,1
3508,0.4482153844812964,1
3509,0.9518319222563072,4
3510,0.5271465120785196,4
3511,0.9129158793007242,4
3512,0.7550000237007788,4
3513,0.6335968584588106,4
3514,0.5713313165821884,4
3515,0.30665836192480567,1
3516,0.5300801943528755,4
3517,0.39795356419412964,1
3518,0.04990204812229593,1
3519,0.9998473802522542,4
3520,0.36037369723449897,1
3521,0.5046715221897862,4
3522,0.5015501743267283,4
3523,0.5886166309208551,4
3524,0.7331476962388727,4
3525,0.9552260440956906,4
3526,0.44761608429760236,1
3527,0.9694019201404076,4
3528,0.011233117782188495,1
3529,0.9153178991139894,4
3530,0.9290352454724013,4
3531,0.30358313872467557,1
3532,0.870053889811128,4
3533,0.09550088441866134,1
3534,0.6328292133667074,4
3535,0.617120322970991,4
3536,0.28538010259223534,1
3537,0.41147532696513733,1
3538,0.6820659625707887,4
3539,0.013531863268990696,1
3540,0.008753354320897744,1
3541,0.8655295261058903,4
3542,0.6313441297311965,4
3543,0.6560826987967364,4
3544,0.8635910409837358,4
3545,0.13086532984488164,1
3546,0.3596281811259504,1
3547,0.09646760481228234,1
3548,0.3022282945795469,1
3549,0.6987417412564155,4
3550,0.9370295806904074,4
3551,0.7734503705603725,4
3552,0.8399800944576195,4
3553,0.8177147939227889,4
3554,0.37229470125934927,1
3555,0.6588768983101947,4
3556,0.3159013291790458,1
3557,0.18573967233013522,1
3558,0.10332504361813155,1
3559,0.46270722514387064,1
3560,0.6375359291163852,4
3561,0.020431459963561882,1
3562,0.7777678084349915,4
3563,0.7938785616017683,4
3564,0.23404939629409582,1
3565,0.7908109943803907,4
3566,0.5316893686430941,4
3567,0.3268882244080207,1
3568,0.38021968716820664,1
3569,0.49336047506652636,1
3570,0.9053957984043106,4
3571,0.23046561265620025,1
3572,0.5158570684240683,4
3573,0.6385153857618636,4
3574,0.6115572102551727,4
3575,0.28640060687020863,1
3576,0.15257601856124015,1
3577,0.042315212448375106,1
3578,0.9111524072819497,4
3579,0.15916922433504854,1
3580,0.8105337446337496,4
3581,0.24288172607179914,1
3582,0.7571753878021734,4
3583,0.6203040868208807,4
3584,0.1711033824034267,1
3585,0.506953770680992,4
3586,0.7393481122571556,4
3587,0.8456580546871331,4
3588,0.9144310080733097,4
3589,0.6734148101870964,4
3590,0.28230953365411104,1
3591,0.5018963506521068,4
3592,0.8657522197515759,4
3593,0.08672863231077443,1
3594,0.9028999694397548,4
3595,0.5098302017352917,4
3596,0.25640977317518243,1
3597,0.78725443856861,4
3598,0.0021883503031450147,1
3599,0.7478091643495042,4
3600,0.8472547213887955,4
3601,0.016410688477444868,1
3602,0.0866338413538722,1
3603,0.4162793278365351,1
3604,0.18140234885443995,1
3605,0.23925295624094023,1
3606,0.8782319083994558,4
3607,0.27660146124140605,1
3608,0.7771906042359892,4
3609,0.002986372267627324,1
3610,0.7971784159289935,4
3611,0.8386864976721616,4
3612,0.14154925996568501,1
3613,0.07480450133899663,1
3614,0.7005972409067132,4
3615,0.5324406243184436,4
3616,0.1984631669321696,1
3617,0.9462974231023397,4
3618,0.8630004577560725,4
3619,0.16085508127458503,1
3620,0.6198291733122527,4
3621,0.5614085022044962,4
3622,0.7652195689287583,4
3623,0.2559967146984605,1
3624,0.8043872429872503,4
3625,0.29961922742910996,1
3626,0.14714131829539678,1
3627,0.0945835607162373,1
3628,0.6312632303260416,4
3629,0.6272690518921226,4
3630,0.5289477093465856,4
3631,0.14677364641140223,1
3632,0.5945959438377123,4
3633,0.43763926671261866,1
3634,0.3101445758057062,1
3635,0.44748886954626643,1
3636,0.23780335025055332,1
3637,0.25222572617417893,1
3638,0.45133893679077985,1
3639,0.44638815736144455,1
3640,0.948167856785834,4
3641,0.4722618340074266,1
3642,0.12033422959918783,1
3643,0.05881799214171912,1
3644,0.32603719018305044,1
3645,0.396368395332537,1
3646,0.5626927091051069,4
3647,0.9749247734834321,4
3648,0.9758737555401614,4
3649,0.8043224629909047,4
3650,0.956025074218242,4
3651,0.12874574150892926,1
3652,0.9989448462616968,4
3653,0.30046147152645253,1
3654,0.32290496867316687,1
3655,0.6644383388185249,4
3656,0.9634550193877525,4
3657,0.6783675522705503,4
3658,0.3349465280189804,1
3659,0.6511956766702393,4
3660,0.12492643600880704,1
3661,0.140544667978179,1
3662,0.5763576136533598,4
3663,0.48870626678314055,1
3664,0.6018107329721464,4
3665,0.8129765942078446,4
3666,0.089419850725175,1
3667,0.98975850020397,4
3668,0.6690453426287795,4
3669,0.807106451926952,4
3670,0.6514173586461411,4
3671,0.25891237524639676,1
3672,0.8845062852755085,4
3673,0.6472439470246161,4
3674,0.44757318086772335,1
3675,0.4895677817378623,1
3676,0.006308549652999984,1
3677,0.592585789293753,4
3678,0.1620786356519348,1
3679,0.5543077501608853,4
3680,0.09360736442373518,1
3681,0.07629494519024937,1
3682,0.13852159877314807,1
3683,0.02781846823770484,1
3684,0.4516251482538265,1
3685,0.9570341620850673,4
3686,0.8838338277536989,4
3687,0.4881070554207575,1
3688,0.7706178185088809,4
3689,0.37211533304868927,1
3690,0.3296684720936618,1
3691,0.5669126569326581,4
3692,0.6662392543437207,4
